Id,UID,Type,IdPlan,TurnOn,Hacked,Traffic
136785,3a1f5d26-87fb-4ab2-ba0c-c38dc9adfc75,P,4,True,True,12345104016
397546,3f1bb03e-4ea8-45f2-983d-55adb98fcf7c,P,3,True,True,5036834384
685753,66e42478-7ddd-43fe-a73c-26d4da277298,P,3,True,True,1309639112
236754,537f87f2-b1a3-4b99-bcb4-04490b74f948,P,4,True,True,2751654792
301569,00fc3ff7-079f-46a5-a0a2-3acc36923d96,P,6,True,True,5531120328
416741,83e1f7d4-afaf-4765-9270-65c068270029,P,2,True,True,4419221384
853571,53b3a96f-25f5-484b-8982-1427fd9299c1,P,1,True,True,14037599008
379296,c8caf4cf-4efb-44a2-8318-ba50e689faf2,P,4,True,True,6700060648
15760,1f2591aa-bec1-46ef-a953-a8460278f68b,P,3,True,True,56307280
831846,248f6f44-3c45-4d31-a694-c2db64335c7f,C,10,True,True,9444813720
808613,b13036a2-f210-4adf-aad4-26ef178310ea,P,7,True,True,8405138248
793407,dabba5d0-58ff-4fa0-ae0b-918f0990ba30,P,4,True,True,3304561112
898520,4337bf11-9cfe-4a91-be97-e740e3757ed6,P,1,True,True,5342520360
817632,5c0e42f4-e12f-4379-8516-491ee8aa6263,P,7,True,True,4483908352
327202,0c0a904c-e393-43b4-83d9-1deb787e5705,P,3,True,True,1143442312
311643,9ade1ed4-480d-434a-bab1-11b7f628a5ca,P,2,True,True,3996331560
892195,6765aa5d-6fd6-4e40-91fa-a894acf90031,P,7,True,True,5361171792
962532,beb3f09c-b664-41d7-8f8b-5f3bda9eccb5,C,10,True,True,28272027672
22473,db9e1b58-84c5-42e3-8ee9-a11676c7d3df,P,1,True,True,6819008056
734823,aa945432-6193-45a8-9c39-0075597b8081,P,5,True,True,3465724968
983601,ede3f65e-e474-4486-8e21-5ab7ac5d80a5,C,11,True,True,9157582776
937597,569436f1-184f-4bee-ba50-c213984ea658,P,3,True,True,29281696744
23380,eb333dda-6756-4153-80ac-76ffe413d959,P,5,True,True,3573898360
921211,c25cffe7-5e68-45cc-a02f-cc588309bd16,P,5,True,True,10550072584
358766,4ad4fe5e-9346-496d-9852-5a8d3498c2f9,P,6,True,True,6438158856
781537,b6fdcf69-e947-4718-a16c-5ad04319c05d,P,4,True,True,3842924712
394563,a523349f-59e6-4eef-9f77-1f28a7c0080f,P,1,True,True,1677057024
85694,359228c8-f774-4d98-8d45-45df257b1a6a,P,0,True,True,7410542136
779729,361a6f55-d70e-4d61-bb00-20c8673bdfe7,P,2,True,True,2283089168
298528,721ccaf2-7c5e-4b32-baa3-7e23475389de,P,1,True,True,4951048232
379974,b6bcfe82-efa5-40ff-88bb-b2b9858071ef,P,2,True,True,6991612760
466557,baeb0fb4-51f8-43ca-850d-79c39543e84a,P,1,True,True,853825568
592373,9cbb2814-c68c-4736-b91c-1243b24d74c9,P,3,True,True,630008624
222116,dd497146-a843-4b58-86db-ca707f0afc56,P,7,True,True,23563870280
311165,d07149ac-df05-42e8-895c-c0fff763ec29,P,7,True,True,32880574408
512996,2d08b12b-747b-493f-8f1f-153a23f43e7c,P,7,True,True,12290428792
314944,12f6fd54-4925-4a85-9a36-ffc274f3cdf0,C,10,True,True,111517910648
829488,81f19f5a-0faf-4642-8e77-1975c05aa4cc,P,6,True,True,7017931184
906584,e88d8a9e-0225-4a6e-9720-b8c7c4edac95,C,11,True,True,17203724632
729440,a9684f3d-2f2b-4300-b1a2-2d994cde81f5,P,6,True,True,7194094624
115975,6894e190-bcde-4bde-b4f2-40b7a9da1d10,P,6,True,True,15932744576
726606,86de769d-c8cc-49ce-8f02-9dc585aa5948,C,12,True,True,26935538384
584060,88ca23b1-296e-4f32-bd2c-9b56e0c858c0,P,2,True,True,2443645144
897125,c4208b4a-11ce-45e5-b729-552b2e0745ed,P,5,True,True,696326952
297594,fd88c760-72a2-461b-96d4-7084938a6751,P,2,True,True,17329613704
229441,b4de98ac-6ad3-4015-8dcc-97853fe87edc,P,5,True,True,2322480720
202411,83ddf1e9-a02c-48bc-98c7-82a6a49a4bf9,P,5,True,True,14934495576
913548,7fd232b4-fe9f-49ec-a5e3-add226e6ac6c,P,2,True,True,15034452024
387809,3f953881-da2a-460f-8008-da9f370aa7e6,P,1,True,True,5382748648
510746,d22aa14b-efd6-4015-bc59-7379eaaeed15,P,7,True,True,7391925472
298469,b0017011-4416-429f-9f93-a4595f02ae45,P,6,True,True,876954200
876040,190b559a-3a11-416f-9ca8-b105f33b170d,P,7,True,True,5045462592
412617,bdc43736-ea74-4b71-a19d-f90fd945e1a5,P,4,True,True,1509354720
640083,56ad941b-5355-49cf-805b-2e371a587f2a,P,7,True,True,1054350288
229326,cd107f17-5422-4f34-a3bf-a987bceaca73,P,6,True,True,6877027416
440606,2c1ac7bf-f3c3-4c23-811f-6ac94423776d,P,1,True,True,33139627576
700219,181351ae-e29e-4de9-8faf-8d9bee99d1c9,P,0,True,True,2926402056
256860,d9c9a24d-c2b3-46ef-8f94-d8c4f69244cd,P,6,True,True,4811184632
973712,ad62cd36-d555-4c29-9ae2-9078f094366f,P,5,True,True,6550272376
831042,d24084ba-7e1f-4039-9572-e13cbc538628,P,6,True,True,4358004784
923602,03521ea3-8dd1-4b62-b013-3627a182aa8a,P,4,True,True,2219161440
53020,76d15e55-b4dd-4344-9d4c-2a2657dd4824,P,2,True,True,23128186752
980467,9c0da683-8e2c-441c-b9dd-d1876d3c6146,P,3,True,True,4143021280
567957,0df2ed82-909b-4f6c-8a09-b7d8808613f9,P,2,True,True,4344883992
422568,a8613b5a-92ad-449d-9c92-e4bee2cdf7fc,P,4,True,True,2073904792
851444,ac31e262-bdec-444d-8754-1fc49e1390db,P,0,True,True,21635290712
197248,66ef2067-f537-4a68-a0f7-b70d75df8724,P,2,True,True,8097776120
362548,8fb3560c-609c-4e28-88ac-d34ff0e70366,P,5,True,True,1417320304
338020,6f58168b-6f7a-403f-9ce3-3e4e7f2d4fa7,P,7,True,True,3378452328
70849,b9c736f6-1ae0-4c96-ab08-9ae82fa7fcf4,P,1,True,True,9409006912
803197,cdd73d0a-6bae-41ab-9f7d-ee8cb50dc1d0,P,0,True,True,638037088
239026,0863dc48-70e3-43a4-885c-74082a3a9863,P,5,True,True,12044278128
673057,6c39bd48-b932-4bd3-ae22-a25c95e594e5,P,3,True,True,4394140440
826148,57da76af-38b5-42bc-84ef-f8e01c758fdb,P,3,True,True,601370072
558870,79e00d2e-f53a-4372-b852-a6eb24b1cc4a,C,11,True,True,73806366112
928281,4bcfcbbd-2784-4112-a191-f17683ef49f3,P,7,True,True,35098143848
863515,bafbe0fb-4140-4644-a0f9-0ebaf4ffb246,P,6,True,True,11640509040
317976,fe6cd792-a8a5-4bdf-92de-cf98c2ca6aab,P,5,True,True,2611718240
626433,059791c8-4601-4557-8d55-46647bf93576,C,12,True,True,29551827432
460944,1149bbff-c7ee-47b8-8aeb-a02c4f8d25dd,C,10,True,True,10913865672
154550,5f7e39c9-f045-45af-a124-4192d2ca7d8f,P,1,True,True,971206944
405812,659ecc4c-c201-424d-bea6-77d9a1f799c8,P,5,True,True,5086352256
74820,2e49f4b1-8a76-4a1c-9561-0424a603e3b7,P,0,True,True,12808335240
729385,fea1a887-0537-40d2-a84c-f49325330c72,P,4,True,True,1367128224
322899,25e952be-4601-48e4-97b8-b66c2e1fe952,P,2,True,True,3532203936
909092,4202dedc-85f4-4a3d-a285-2c71d58a7a09,C,12,True,True,64585336720
565073,0573cf4d-2d1f-4971-95ac-3434f0659689,P,6,True,True,8472247960
674379,e3f24ecc-3bfa-41de-875d-6899ce599c47,P,6,True,True,1087662600
458634,e6965a4c-5b51-49bb-9e50-8a9d7b544f5a,P,0,True,True,5498115040
588533,026b00f2-3732-46a9-a69f-82c9434abd7b,P,3,True,True,10857790872
84527,f30ebdc3-e0c4-4990-8c6a-f3eb43aafb40,P,0,True,True,3396137280
353631,b8b34c9b-e2e0-4442-beb2-b0cfef56f2d3,P,2,True,True,6900155200
921349,2b3a46f5-18e9-40ed-ac88-601d9651d06a,P,4,True,True,6354219648
840499,014eee7e-74b1-4d48-a3d1-d338322f6efa,P,2,True,True,8439926192
632263,120076f7-b201-41ad-90e7-ac9fc4737906,P,0,True,True,7567765600
496499,995a0ebf-44bc-4ee0-8304-7a13ea956842,P,5,True,True,19167517120
509334,080a1da7-6d73-4bea-9932-4a32e9d39f10,P,3,True,True,3008015448
155889,06629756-4193-4b6e-841f-8d4b15638bb3,P,5,True,True,2740989776
679998,974df8ae-acc9-4b46-b793-3a557a1515d3,P,2,True,True,16174927424
201788,d8f0c0c4-7dd0-45da-b153-b2f906f02bfd,P,2,True,True,588860752
216610,816fe288-29d7-47c7-9b6a-d251bc6abebc,P,1,True,True,651825840
385733,77faa5a4-d260-455c-b13d-649cd37f6c28,P,0,True,True,783211640
933827,ea7f454f-6ed3-442e-b2f5-f458164e06ef,P,7,True,True,3122719320
201128,b1ae8f7d-a312-4501-9bc5-e925d02acb17,P,1,True,True,4987003368
758940,959d0233-fceb-425e-bdbb-88bc7edbda43,P,0,True,True,13681445784
432418,8922755e-d529-494b-a9c6-9a9279ff1133,P,1,True,True,17420533688
490894,2ea650cc-b026-41a7-81c2-0f3f2c59bb53,P,0,True,True,8025221560
143716,1864a107-3336-40b0-a062-8ab23c9b4ee7,P,6,True,True,42256860008
788991,48c60668-7bda-4260-94b7-af2655aa2e1d,C,12,True,True,21679877408
695429,71423e56-60de-4ac8-93cc-661df68a7fcc,P,7,True,True,6840228016
428361,18b2041e-7470-433f-8622-b3f45377f652,P,7,True,True,3951082168
857289,261fbf84-ef3b-4f74-9516-44928af2018b,P,5,True,True,1634878192
876804,ed3f8e98-a0ce-43b1-9d4e-bf499c462465,P,4,True,True,2538103032
596326,7c9376fe-3394-4ba2-9a5c-5a1eaf4182a7,P,0,True,True,8088558696
75394,76a4c058-a2c7-481d-bcc4-0392b0f3d40b,C,10,True,True,202336826176
887263,e05306d2-1e53-4f8b-96d4-79747a40e975,P,3,True,True,1061694240
706504,5644d933-b295-46c4-bc64-99f40e999bf6,P,0,True,True,7665864712
843289,f9cb1563-b4ca-41a2-86f0-f43fa9ed5f5a,P,3,True,True,24984516088
587683,a7af29fa-66e5-4527-bc9a-5b3eb019ad23,P,2,True,True,2063099264
968520,583c995a-c52d-4db4-8f2a-46e2d9c13fc2,P,6,True,True,12647711704
443857,3c3fab2b-5ab4-4cb8-ac9d-870ae0d1bc87,P,5,True,True,166774392
426847,a1014b09-34be-48f6-9767-bd30661673e4,P,1,True,True,15581524544
751986,79cdf61d-14a0-4676-a952-9dabc30786d0,P,7,True,True,15255837920
313155,b3e9c28d-e9b4-4ce2-a55b-8d2f21fff741,P,2,True,True,38105472
312212,34d24238-2aad-451b-82a6-1adc33c8756a,P,5,True,True,8384780616
215033,b5d6fc3e-de23-4137-bdd6-751f85c6b70f,P,2,True,True,5159184864
631675,a465f879-443d-4b3f-9d0a-d99c4c58ab11,P,6,True,True,7656612200
725590,79a572e3-1164-44ca-9400-eb6fd16db826,P,0,True,True,19077222232
545133,1ffa933a-5c86-407d-8f6a-87c783b7284c,P,5,True,True,9918566024
256584,d1d34288-9a62-489a-a2af-d25ae03cb312,P,4,True,True,16763301536
164030,6694a2b2-07b3-4419-9502-48d9094b778e,P,1,True,True,11543301336
420326,422a182b-027b-4fe0-a34e-1949fdf4520c,P,1,True,True,19074205256
816867,824bc9ad-3189-4c7c-bf82-d75417597989,P,2,True,True,17824202888
826864,7634f5f2-33ff-4c3d-bd7b-dbe48163a1b7,P,0,True,True,17702775384
297149,b6865022-c742-46c1-b4bd-ec3527fda48d,P,5,True,True,9860239840
799929,dac62893-60d6-4f06-9841-e9e04988e29f,P,6,True,True,15281133432
157244,e1452df5-a85c-4d78-815b-5bba0a6cee26,P,4,True,True,19911643184
190047,eadf17e3-6dc5-416f-ab9a-4417914e0757,P,7,True,True,6075197816
410949,0f17dcb6-4efa-45c8-a11c-b6f3ef42207e,P,6,True,True,19245741888
971510,c5fa3952-a6b7-47b6-9be7-47f16064144b,P,7,True,True,16915434784
997255,484e496f-aa32-4238-af67-4379e209a03b,P,0,True,True,2448133112
289587,5f9a4ead-e122-41a9-987b-fd10a8c12aea,P,0,True,True,36062481200
938052,47b2f6d1-7ce5-46f2-9ef8-104331c39110,P,7,True,True,26488331128
976479,64ed0ce2-b946-47ed-9850-bb7fb6de4853,P,0,True,True,5641670048
275183,79de7cad-06e1-49cc-a737-cc1455ba11dc,P,3,True,True,489123920
509648,cb3212d8-53ef-48f8-aaf1-402f32874781,C,11,True,True,4610812704
927892,c8c4add9-ace2-4ac0-875b-ff920d053283,P,6,True,True,7392511736
465310,5cb6ffa8-1c07-45b5-9c81-338c8dd33156,P,7,True,True,1454708488
158196,1036a147-8179-47ff-82a6-29f696e5cbf6,P,4,True,True,4814956216
159847,15cd2160-6758-487e-9798-cd49faf2f949,C,10,True,True,11998077808
233701,53fabdc4-2d7a-4af3-b4eb-15f779088b01,P,6,True,True,5148081520
720576,fef89301-6a3a-418a-a6c9-4d4c72e54bc4,P,6,True,True,1326293120
372877,f6c4262b-fa04-471e-8b16-0f586090d42f,C,10,True,True,102431332280
66353,1689fff6-6d8e-4e0b-9dcd-a1f6561bf16f,P,6,True,True,7352270408
782177,72d77125-58ec-4fa3-b9de-c06aa54409ea,P,1,True,True,9797874456
840384,663cd20d-21ec-435a-9b45-1e14a9a4d46b,P,4,True,True,2080808128
991076,533b00c3-477c-4675-aec8-45474dcd0be5,P,4,True,True,18600226472
303960,8b4197c8-86e5-4d8c-a2f8-f4863f946024,P,3,True,True,6922303472
175719,086ae063-6959-41c7-8e1c-82662c3fe967,P,6,True,True,13225766896
170615,5cec90f8-30f0-4ade-b944-9fc39bc98588,P,1,True,True,11924995712
736665,56fc6e91-e584-4467-af01-ae256475d0e8,P,5,True,True,8669169096
207861,94b27f7d-f594-4b05-baf4-b4d9c12731f8,P,3,True,True,14395090040
689236,37434c35-da7a-4189-9e7a-a375c08bce05,P,1,True,True,8468636192
317241,bf4e0245-b3b0-468f-9a91-c2c9e105b8ef,P,5,True,True,2236060960
471037,bb8ecd3c-e5c5-4918-94de-4fa7e53dffac,P,1,True,True,3111307976
502567,a22e2589-9550-4880-a0e1-2375283623d8,P,1,True,True,5754629984
413966,4fc05743-6338-4631-9e15-1d6cbf03517e,P,4,True,True,2435608712
944845,3a6505a1-c819-47bc-8d26-b76edd70163d,P,4,True,True,3828358312
386551,58da7f9c-2cdf-459c-bc6c-3038eede9dcf,P,0,True,True,4747494520
896999,bb64767c-1869-4c2d-9877-10ca93ec5d22,C,10,True,True,10111854456
235402,4af257d7-1336-4d29-90bd-daeb8fc87e57,P,6,True,True,511598776
232488,4bd84146-5f2c-4016-8982-a491544bcef2,P,4,True,True,10237706544
71952,978519a6-1b7b-42cc-bd4d-0027d7470be2,P,5,True,True,18466990272
301964,c9b8f677-20ed-40ef-86fb-cf2775776d4e,P,1,True,True,19810393632
8075,d24a3fba-9485-4579-9441-1ab8d4c50d53,P,5,True,True,282993584
405463,6fc2ec3d-9beb-4e10-baa1-91cfbb0e7b98,P,5,True,True,282821064
918532,513d6ab9-785c-4f15-be58-e1acafe16a14,P,3,True,True,10383233792
994835,5359aa07-fdc6-4bd5-ac82-beea10183a67,P,7,True,True,6085309968
826954,6d94b670-7b61-4655-be74-8d0437fce88b,P,5,True,True,15355892232
682481,d33ca982-ad50-4a42-a404-76b5a5279913,P,6,True,True,1710845144
878780,a2f935e5-2f5a-4d4e-bf7a-fc1b45254441,P,5,True,True,11338992032
991980,8df73b70-e858-44fc-85ec-782914e0eb5b,P,7,True,True,5593000384
522676,6bb51960-759f-4b54-8c4e-6cdbb76ba0b8,P,7,True,True,15378613576
721972,dc0dd1eb-4c09-4625-8722-f96aedb231a8,P,1,True,True,3236885360
873924,f6b27608-c556-454e-b5e4-fa8b81bcbc34,P,2,True,True,20606761456
481889,23c88466-ae42-4863-b8dc-618023a1891d,P,1,True,True,721856296
839950,21db10a5-b665-4955-a765-21a74b716a65,P,6,True,True,15623566104
650801,7f81e24e-9852-456f-917e-fa83c557be45,P,7,True,True,18467659200
338256,361f70fe-3b69-4a8e-a745-f1e192b70162,P,6,True,True,8649109152
70643,bee591f2-927b-45bf-b399-24679c28422d,P,2,True,True,2152276184
609641,35a32dfc-7b87-4f84-86b5-8a1f4d137e45,C,12,True,True,26069549416
782355,60362128-4a0b-458c-875c-7fbce4a142bd,P,3,True,True,983527424
480028,ce3db325-e9c1-45b7-b3a4-697b55608dc3,P,3,True,True,8959659200
450794,0788928f-aeaa-44b3-9199-ceee39eea628,P,2,True,True,8365043552
502199,a1dc87cd-baa4-4da9-aa79-4224b88b4289,P,4,True,True,2672293144
273740,98bd816e-7b87-4436-b197-efcd8c9a7291,P,3,True,True,17027376768
915771,84ceb828-ee8a-4ef4-ae3b-532a03f440dc,P,0,True,True,298018696
56795,064a1ee8-7f02-49a1-b127-364376578625,P,6,True,True,5329431024
169393,67c57d19-3176-4808-ac79-973937eddb05,C,12,True,True,72361716912
810567,6b8b36e4-8469-42e2-b34d-3a38cbfb8516,C,10,True,True,41515496208
608453,96e7f0ea-e2a7-45a2-a170-e63eba1e1915,P,5,True,True,1468119928
14247,9c9f885f-b8e7-49dd-a747-99ecedc934e0,P,1,True,True,54196960
603123,e12293f1-1396-4f8b-a5cf-f56b17f7b3eb,P,5,True,True,978541864
502062,6cbb1e9c-b7ea-4902-acf6-32c3a3c87718,C,10,True,True,35160026936
750796,d7ae49eb-c969-4081-8fd6-213512ac7aaa,P,0,True,True,27832133408
577944,2857c238-a2f1-4274-bad0-27e524f49203,P,0,True,True,2836888688
133852,c434b812-a2a5-42ea-8b3b-99ca6bc67916,P,7,True,True,9900805888
849246,6f3f0159-7445-45bc-afa8-1d1374acabbe,P,2,True,True,5135230032
491049,2e2f33d6-4bb0-479a-867c-a0253b3ebe74,P,6,True,True,14026173320
846097,5303a2a1-cbc0-4f77-b90d-a698b2a76262,P,5,True,True,1786288144
529035,164d97fe-6a64-4508-8029-9e3bd860286b,C,10,True,True,24851638040
716961,7a216696-c3ac-4e24-be89-2cdfeee9bd2a,P,6,True,True,4078081928
250301,c4d4f5d5-92c7-47c4-96d8-db1de8d2ee8f,P,5,True,True,4479375408
189936,63031871-7659-4fe7-be2e-bf329f0b98bb,P,2,True,True,574775360
728000,31f21b16-b53f-43f6-81dc-fcdec1c1f462,P,1,True,True,10915218552
265844,6d8d1aa4-12a2-4420-b24a-c78c1575768f,P,7,True,True,5787408192
587986,41e2671d-99bf-47e1-a309-6fa1f4b3f2e9,C,12,True,True,50854517096
272011,cdfb1eef-cea6-4497-9a53-61d807e0465e,P,5,True,True,3485198032
511922,d82e6b23-1f33-44da-85ce-81c16e32501b,P,5,True,True,8930949536
310776,d490274b-3d5b-40a7-88ad-cfce89cee7c7,P,7,True,True,3123787448
438654,e95108b5-61d5-4b72-a163-1638d80b0fec,C,11,True,True,9862981296
343765,625e79f9-bc23-47d7-8006-2eae070d6bd1,P,4,True,True,789061560
354762,b4604a2d-3280-4893-9499-e7dacb6a702e,P,2,True,True,8932359728
219932,dba007c1-8149-46dc-9d0d-a37bf1ee8720,C,10,True,True,112873935008
681793,624814cf-c1a5-4a08-8efe-6992b754f11d,P,5,True,True,3875074592
900679,29e680ae-e41e-4a9a-be35-3063a9602ddf,P,7,True,True,6601998760
477496,afb45556-a324-4d51-ad06-531eedc553ac,P,0,True,True,15619064480
283340,4e255621-9620-4e32-8c21-7aab71e994a9,C,11,True,True,2525793480
691801,4923e869-e34c-4599-a860-2ab6d4cad4b7,P,1,True,True,5077911320
343224,12fd82de-4f10-4998-965b-3c1f9cc304c9,P,0,True,True,3035528632
617770,c4ac3070-0b86-4639-b84c-03b2f5466d3f,P,5,True,True,2373092016
816985,ae89144f-e2cc-47a8-988c-5c63f5a73740,P,1,True,True,5574418704
904762,08b64a74-c8ce-4d8b-b372-d39ced539427,P,0,True,True,862978416
306276,3616f94a-48a1-42ac-8561-c817078d8c81,P,1,True,True,7737270136
750589,eb00430e-2133-4376-8627-c989e4bdfedc,P,6,True,True,965244080
626429,4b6669cf-46df-47a0-95b7-4b0d2679e975,P,7,True,True,28951984160
150831,fdf849e3-67fa-4cf5-b207-bbde2cde11b4,P,2,True,True,32828433248
700750,975664b7-5a5c-42ea-b4b5-d2d045c18631,P,0,True,True,7378383672
403665,cc1b8730-ed59-40a0-ab40-db6d6e19691c,P,6,True,True,3891277744
906571,7fa54633-b527-46cd-81a2-3dd4a37ff97f,P,0,True,True,9212386648
219406,6b7b87bb-b612-4e2e-b5af-86abcab30522,P,5,True,True,3185044664
942724,a595aa40-0e2d-4f8c-81e4-523253f04a20,P,0,True,True,1437222312
880090,c61bb772-bb0a-4905-a252-df8ca3c35d85,C,11,True,True,36436664464
458855,14537b0b-f852-482d-a6a4-bd79113b6ed1,C,10,True,True,1595930184
45131,92d8d664-3805-4069-af7e-f9a013b5feb3,P,2,True,True,2036999936
238308,5dfb848c-f3f5-48e6-99c2-2352c66c5b45,P,6,True,True,36189526864
89093,9bde5ce9-7daa-4a00-8b43-968a44b7639b,P,0,True,True,4211674184
361562,b009eb69-e975-4f8f-8fc5-2f59b9177ed1,P,0,True,True,11178452184
166536,c6775b84-a168-44d0-927c-7ee8568be784,P,0,True,True,54437592
35187,b467e1f0-39d6-4ed2-9c81-b3c1b1e46103,P,1,True,True,13122155208
385624,8f894009-fa5b-468a-9737-e6442d77ba92,P,0,True,True,10696498880
227458,0edeca3a-d91d-4bca-b4ac-5e5f5ba236bb,P,2,True,True,7638117984
195413,e20512c8-3fa3-4d2e-a977-542ce1a8d989,P,1,True,True,2597851168
630511,4c9fff10-d20e-4dc4-8327-680f6b875f43,P,1,True,True,2053408976
488904,6011d75c-5b49-4381-b53e-707cc66e7310,P,6,True,True,143143920
864495,41b69c45-a37a-49ef-9ddd-be2119aff084,P,1,True,True,2374229696
440619,6f5af3ff-8a67-4612-a59e-47b9b54e4f66,P,2,True,True,1383491840
475989,8c1286f2-607e-41d2-8410-55e86d3bb87c,P,2,True,True,8396193328
403525,bcd657c5-7fa2-4cdc-941e-84d1901d8942,P,6,True,True,4806734816
251695,cbcdedd8-258d-45ec-9381-6120be538fbe,P,3,True,True,2120390536
156560,5f2f7995-d255-4aa1-955a-642eeefc9de0,P,2,True,True,1296706624
775209,149438d5-eacf-4042-b38f-79bd15b763db,P,7,True,True,4545915912
344815,a3f3f642-5220-4f72-a95f-fad69447808e,C,10,True,True,45653070064
352684,687dea71-2049-4580-8189-0f9fee2a53b1,P,6,True,True,7458819648
463293,1ac86a32-ac35-4f0b-bee3-291d1e3eed45,P,0,True,True,9945766232
654861,803c8f75-e8af-4f49-8472-7856ab7d5e23,P,1,True,True,4360865696
562025,48ba6923-b3fd-452b-b95c-9bf053bddfb8,P,5,True,True,302749400
66118,f3ac01aa-472e-4fc6-b8d7-4d97f120c00b,C,12,True,True,33658679928
469176,9ce7304d-a009-4ea1-90fc-32fa93730b59,P,0,True,True,9641767416
720788,fa1f8973-a1a2-4098-a7da-c039ba8132f5,P,6,True,True,8027193168
218868,2d29738a-b549-44bf-9a8f-65098cbaf33d,P,3,True,True,18056291216
376945,758237d6-294d-4d0b-9f23-9c488f1da2fa,P,7,True,True,9815428992
365806,0733e09f-c4e2-4121-8c7c-401365fb18fc,C,10,True,True,50905942832
80174,de6f94eb-9a2f-48b2-8985-0ab4bcf79952,P,3,True,True,1613886080
360973,396c5ce9-960c-4413-945d-8b30be70d83a,C,10,True,True,15315387952
54765,776eea0a-f593-44a3-a46c-93dd593f46d2,P,5,True,True,4724285328
667568,03f7e08d-0d97-4696-96bc-47434592a5e0,P,7,True,True,6184525752
73105,b50057e2-61e1-4617-98cb-5b7e43366453,P,3,True,True,6246734888
700268,07c5f448-c185-4ec3-a660-c45fe2b772cd,P,0,True,True,6071864192
226975,a7c4ad24-f6c5-414d-80ad-66989408d605,P,5,True,True,4668175784
216016,049c4eb7-9711-464b-abf2-9ad498579069,P,1,True,True,4812193144
16280,4c28adc7-cbc8-4188-850b-2ccefcf6000b,P,1,True,True,13299974880
892681,16427d6e-24cb-4de0-84e1-f293c8506e8a,P,2,True,True,8946630112
759964,f30ad8ae-9ed0-47b0-bd03-493b09a875e4,P,4,True,True,22013556784
549478,9670ebda-55ed-483a-bd63-c2f8aed42da3,P,2,True,True,1796638480
275417,126f7e8f-ea88-40f8-bf3b-df905357edc6,P,3,True,True,3382272912
786777,fad75042-ac42-4b22-b58b-2380380933ad,P,6,True,True,8558075168
659006,98e87aa6-1fd9-49a7-8a0b-b760291a692b,P,7,True,True,2686240368
775102,61427eb4-91db-4e87-88cd-5f3c73f20317,P,3,True,True,5009068640
59108,b172aca2-1466-42a7-8594-41fcb3e12116,P,3,True,True,1566664992
155671,106a6af9-9141-4f3d-b3fe-556bd2b16a7a,P,1,True,True,1859684624
606733,ad620033-69eb-480c-a5fc-beb17f2d297d,P,7,True,True,2318396720
949264,5a07d5be-1c09-4c74-940c-c8edad70fbf9,C,11,True,True,191121838704
249462,8d53ca6a-dbd4-444e-afeb-e5a9ceedd9c0,P,3,True,True,32091312
255842,8c219f04-3cc1-463a-a77d-d30058ad2dd9,P,5,True,True,4744205120
782078,880798d9-9d86-4787-9a41-39e5f77a24c3,P,3,True,True,13998388520
773471,f84d5456-5638-494a-8e6f-dc994cde041b,P,3,True,True,2284889016
482342,4bd059c8-f8e8-4901-9de3-6f1d4b73efd1,P,1,True,True,7363608512
697463,dacc82d6-a73b-4d53-bfec-30a3a1b4ce33,P,7,True,True,12103933576
763621,6f8dadaa-1c4f-4a16-b3ff-53e54d072cc0,P,0,True,True,811777592
524780,18fb5790-66ec-4f3c-9cef-ac9f2fed67a0,P,6,True,True,9066433328
376401,2449b3b1-4b5d-4b92-9487-fd2d44214901,P,0,True,True,3236052232
203559,94142112-f1ff-42a6-8c26-dac61af54eef,C,12,True,True,26828084776
61520,3d360175-e03e-423c-8a6a-dd59dc0bb7bf,P,7,True,True,10233885632
387677,0fbe1f25-79be-49ce-989c-5e85798adb48,P,1,True,True,11989757736
751140,15431338-6b55-4cb5-a8bb-9769a8c0b3eb,P,6,True,True,1401262240
686991,fdc22d05-4bd9-4b10-8a0b-efb5bd1cea54,C,12,True,True,82595525928
927723,7c298e14-f991-4366-a6e9-154cfcb9103f,P,2,True,True,7671303184
511487,53de4694-97a8-4b96-ac35-0f27b3748a99,P,3,True,True,7876224736
675144,9bd6c140-deb1-4185-a3a9-c2d0fe373d3c,P,1,True,True,3264763160
276176,78e3715f-2706-4f88-9bc1-17ad4a5b188b,C,11,True,True,202496429400
678955,c3e6e0ec-26f3-407d-826a-ca3fc8505cbc,P,4,True,True,15529335656
710152,64d0db83-8f22-4c2f-9380-ce7baa199fd6,P,1,True,True,1714798776
507895,a0f5783f-73e8-41a8-96f5-449101988245,P,7,True,True,2707264632
59550,96cd3ca0-7fb5-463d-8f8d-b0ad1233789a,P,0,True,True,3501721080
332163,12ab8a9e-f5a2-41c6-9053-6f551255d233,P,7,True,True,618753384
65967,0760e2ed-dbce-45fa-8b98-9ea431c883bb,P,7,True,True,2342493824
865270,fe8e1de8-5705-4fb2-901c-0506b72d1ea6,P,4,True,True,3065478608
45936,2217f9aa-a3bf-403f-94e9-3cd833813c5f,P,3,True,True,21695213256
362766,2dbbc4ca-0695-4f93-bd4d-3376293972f9,P,7,True,True,6887263256
51195,a76fdfab-95ec-48a0-90ec-2bd08b1680dc,P,7,True,True,3501550440
157656,a85443fd-a161-410b-bc15-89be003d673d,P,5,True,True,5759593176
59473,55046c1b-f651-4afd-b556-5be2c33545b7,P,3,True,True,1334463224
